term;definition;source;info_semantica
base de operaciones;La base de operaciones es la zona o localidad que alberga instalaciones para proporcionar apoyo logístico o de otro tipo a las operaciones, sirviendo como punto de partida y apoyo para las mismas.;"Estado Mayor de la Defensa: Traducción del glosario OTAN de términos y definiciones AAP-6(U) (1995), voz ""base""";"Variants: base de operaciones | Domains: INTERNATIONAL RELATIONS | Context: 1. Localidad desde la cual se proyectan o apoyan las operaciones. 2. Zona o localidad que contiene instalaciones para suministrar apoyo logístico o de otra clase. | Ref: Estado Mayor de la Defensa: Traducción del glosario OTAN de términos y definiciones AAP-6(U) (1995), voz ""base"""
disuasión;La disuasión es una acción sicológica, política o militar destinada a obligar al adversario a renunciar a una agresión debido a que el riesgo y el costo de la misma se consideran desproporcionados en relación con los objetivos que pretende. Esta acción está basada en la capacidad de las fuerzas y en la firme resolución de responder a cualquier agresión.;"Glosario de términos militares, 2000, MADOC, Ejército de Tierra español <a href=""https://issuu.com/resvol/docs/glosario_de_terminos_militares"" target=""_blank"">https://issuu.com/resvol/docs/glosario_de_terminos_militares</a> [19.12.2018]";Variants: disuasión | Domains: INTERNATIONAL RELATIONS | Context: «[A]cción sicológica, política o militar capaz de obligar al adversario a renunciar a una agresión, debido a que el riesgo y el coste de la misma le resultan desproporcionados en relación con los objetivos que pretende. Está basada en la capacidad de las fuerzas y en la firme y manifiesta resolución de responder a cualquier agresión.» | Ref: Glosario de términos militares, 2000, MADOC, Ejército de Tierra español https://issuu.com/resvol/docs/glosario_de_terminos_militares [19.12.2018]
identificación provisional de necesidades;La identificación provisional de necesidades es el proceso de determinar de manera temporal las fuerzas y recursos que se requieren para una operación específica, con el fin de planificar y prepararse adecuadamente para su ejecución.;"<p>Consejo-ES</p>Véase:<br>de Cózar López, A.: Lecciones aprendidas en el conflicto de los Balcanes, Arbor CLXXI, 674 (febrero de 2002, pp. 283-299 <a href=""http://www.google.be/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;frm=1&amp;source=web&amp;cd=1&amp;cad=rja&amp;uact=8&amp;ved=0CC4QFjAA&amp;url=http%3A%2F%2Farbor.revistas.csic.es%2Findex.php%2Farbor%2Farticle%2Fdownload%2F1032%2F1039&amp;ei=lXI5U-2vN4L8ywPpiYHABQ&amp;usg=AFQjCNE-NdxHANSDejw3m9Ah_dEeu8-LCg&amp;bvm=bv.63808443,d.bGQ"" target=""_blank"">http://www.google.be/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;frm=1&amp;source=web&amp;cd=1&amp;cad=rja&amp;uact=8&amp;ved=0CC4QFjAA&amp;url=http%3A%2F%2Farbor.revistas.csic.es%2Findex.php%2Farbor%2Farticle%2Fdownload%2F1032%2F1039&amp;ei=lXI5U-2vN4L8ywPpiYHABQ&amp;usg=AFQjCNE-NdxHANSDejw3m9Ah_dEeu8-LCg&amp;bvm=bv.63808443,d.bGQ</a> [31.03.14].";Variants: identificación provisional de necesidades | Domains: INTERNATIONAL RELATIONS | Context: Documento en el que se solicita a los países participantes en un operación las fuerzas que se estiman necesarias para la misma de forma provisional. | Ref: Consejo-ES Véase: de Cózar López, A.: Lecciones aprendidas en el conflicto de los Balcanes, Arbor CLXXI, 674 (febrero de 2002, pp. 283-299 http://www.google.be/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=1&cad=rja&uact=8&ved=0CC4QFjAA&url=http%3A%2F%2Farbor.revistas.csic.es%2Findex.php%2Farbor%2Farticle%2Fdownload%2F1032%2F1039&ei=lXI5U-2vN4L8ywPpiYHABQ&usg=AFQjCNE-NdxHANSDejw3m9Ah_dEeu8-LCg&bvm=bv.63808443,d.bGQ [31.03.14].
apoyo sanitario;"El término ""apoyo sanitario"" se refiere a la función que comprende la planificación y la prestación de servicios médicos y sanitarios destinados a mantener la capacidad operativa de las fuerzas mediante la prevención de enfermedades, la evacuación, el tratamiento rápido, el restablecimiento y el regreso al servicio de las personas enfermas y heridas.";"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<div>OTAN: TermOTAN (base terminológica), <a href=""https://nso.nato.int/natoterm/Web.mvc"" target=""_blank""><i>medical support</i><time datetime=""11.3.2021""> (11.3.2021)</time></a>.<br></div> | Comité Militar de la Unión Europea, <i>Glossary of Acronyms and Definitions - Revision 2015</i>, <i><a href=""https://data.consilium.europa.eu/doc/document/ST-6186-2016-INIT/en/pdf"" target=""_blank"">Medical Support<time datetime=""11.3.2021""> (11.3.2021)</time></a></i>.";Variants: apoyo sanitario | Domains: INTERNATIONAL RELATIONS | Context: Función que abarca el conjunto de la planificación médica y de la prestación de servicios sanitarios y médicos encaminados a mantener el volumen de las fuerzas a través de la prevención de las enfermedades y, en relación con las personas enfermas y heridas, su evacuación, tratamiento rápido, restablecimiento y regreso al servicio. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: OTAN: TermOTAN (base terminológica), medical support (11.3.2021) . | Comité Militar de la Unión Europea, Glossary of Acronyms and Definitions - Revision 2015 , Medical Support (11.3.2021) .
paramilitar;"El término ""paramilitar"" se refiere a una organización civil que cuenta con una estructura o disciplina similar a la de las fuerzas armadas. Esto implica una jerarquía, entrenamiento y equipamiento similares al de los militares, pero sin ser parte formal del ejército. Las organizaciones paramilitares pueden tener objetivos políticos, ideológicos o de seguridad, y su presencia puede estar relacionada con conflictos internos o externos en un país. En algunos casos, estas organizaciones pueden ser vistas como una forma de transición hacia el uso de la fuerza por parte del Estado, mientras que en otros pueden ser percibidas como grupos extremistas o terroristas.";Real Academia Española;Variants: paramilitar | Domains: INTERNATIONAL RELATIONS | Context: Dicho de una organización civil: Con estructura o disciplina de tipo militar. | Ref: Real Academia Española
señor de la guerra;"El término ""señor de la guerra"" hace referencia a un individuo que ocupa una posición de liderazgo y mando dentro de un grupo militar o guerrillero, ejerciendo autoridad sobre las fuerzas armadas y guiando sus acciones. Se caracteriza por su capacidad para tomar decisiones estratégicas y dirigir las operaciones militares. No hay información suficiente para definir el término con mayor precisión.";DRAE;Variants: señor de la guerra | Domains: INTERNATIONAL RELATIONS | Context: Hombre que, como cabeza, guía y manda la gente de guerra. | Ref: DRAE
carro de combate medio;El carro de combate medio es un tipo de vehículo blindado de orugas equipado con armas ofensivas montadas en una o varias torres giratorias, diseñado para realizar misiones específicas en el campo de batalla.;Arancel Aduanero Notex CCD 87.10;Variants: carro de combate medio | Domains: INTERNATIONAL RELATIONS | Context: vehículo blindado de orugas, provisto de diversas armas ofensivas montadas generalmente en una o varias torres giratorias | Ref: Arancel Aduanero Notex CCD 87.10
llamar a filas;"La definición del término ""llamar a filas"" es:";---;"Variants: llamar a filas | Domains: INTERNATIONAL RELATIONS | Context: ""Filas: Designación figurada del Ejército, de la prestación activa del servicio militar"". ""Llamar a filas: Reclutar. Movilizar."" | Ref: ---"
programa integrado de seguridad y protección químicas;"El término ""Programa Integrado de Seguridad y Protección Químicas"" se refiere a un conjunto coordinado de medidas destinadas a garantizar la seguridad y prevención de accidentes o incidentes relacionados con sustancias químicas, incluyendo la gestión de riesgos, la supervisión y control de almacenamiento, transporte y uso de productos químicos peligrosos, así como la preparación y respuesta ante situaciones de emergencia. Este programa busca reducir los riesgos asociados con la industria química y promover la protección de la salud humana y el medio ambiente.";Consejo-ES;Variants: programa integrado de seguridad y protección químicas | Domains: INTERNATIONAL RELATIONS | Context: Programa de la OSCE [ IATE:884803 ] cuyo objetivo es mejorar la seguridad de la industria química en Ucrania. | Ref: Consejo-ES
planificación militar;La planificación militar se refiere al proceso previo de decisión sobre el modo y el orden de aplicación de medidas para alcanzar objetivos militares determinados.;"Consejo ES, a partir de NATOTerm, voz 'planning/planification', <a href=""https://nso.nato.int/natoterm/content/nato/pages/home.html?lg=en"" target=""_blank"">https://nso.nato.int/natoterm/content/nato/pages/home.html?lg=en</a> [4.9.2018]";Variants: planificación militar | Domains: INTERNATIONAL RELATIONS | Context: En un contexto militar, proceso previo de decisión sobre el modo y el orden de aplicación de unas medidas para alcanzar un objetivo determinado. | Ref: Consejo ES, a partir de NATOTerm, voz 'planning/planification', https://nso.nato.int/natoterm/content/nato/pages/home.html?lg=en [4.9.2018]
Sistema Europeo de Aeronaves Pilotadas a Distancia de Altitud Media y Gran Autonomía;El Sistema Europeo de Aeronaves Pilotadas a Distancia de Altitud Media y Gran Autonomía es un proyecto de cooperación estructurada permanente (CEP) cuyo objetivo es desarrollar una nueva generación de aviones pilotados a distancia con capacidad de operar a altitudes medias y gran autonomía, siendo asequible y proporcionando a la Unión Europea independencia en este campo hasta 2025.;"Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/european-medium-altitude-long-endurance-remotely-piloted-aircraft-systems-male-rpas-eurodrone/"" target=""_blank"">European Medium Altitude Long Endurance Remotely Piloted Aircraft Systems – MALE RPAS (Eurodrone)<time datetime=""30.7.2021""> (30.7.2021)</time></a>.";Variants: Sistema Europeo de Aeronaves Pilotadas a Distancia de Altitud Media y Gran Autonomía | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la Cooperación Estructurada Permanente (CEP) tendente a crear una nueva generación de aviones pilotados a distancia de altitud media y gran autonomía que sean asequibles y ofrezcan a la UE independencia en este ámbito de aquí a 2025. | Ref: Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects > European Medium Altitude Long Endurance Remotely Piloted Aircraft Systems – MALE RPAS (Eurodrone) (30.7.2021) .
sistema espacial multinacional de tratamiento de imágenes;El sistema espacial multinacional de tratamiento de imágenes es un programa internacional de cooperación entre varios países europeos para desarrollar y operar un sistema de observación terrestre desde el espacio, diseñado para proporcionar imágenes de alta resolución y capacidad de vigilancia para fines militares y civiles. El sistema se enfoca en reemplazar a los sistemas existentes de vigilancia terrestre y ofrecer una plataforma integrada de tratamiento de imágenes para apoyar la toma de decisiones en diversas áreas, incluyendo la seguridad nacional, el medio ambiente y la gestión de desastres.;"Agencia Europea de Defensa: Nuevo proyecto de la AED de observación terrestre desde el espacio (5-3-2009, en inglés) <a href=""http://www.eda.europa.eu/news/09-03-05/New_EDA_Project_on_Space-Based_Earth_Surveillance_System"" target=""_blank"">http://www.eda.europa.eu/news/09-03-05/New_EDA_Project_on_Space-Based_Earth_Surveillance_System</a> ;<br>Agencia Europea de Defensa: comunicado de prensa de 5-3-2009 (en inglés) <a href=""http://www.eda.europa.eu/WebUtils/downloadfile.aspx?fileid=498"" target=""_blank"">http://www.eda.europa.eu/WebUtils/downloadfile.aspx?fileid=498</a>";"Variants: sistema espacial multinacional de tratamiento de imágenes | Domains: INTERNATIONAL RELATIONS | Context: Programa de la Agencia Europea de Defensa IATE:929753 relativo a la segunda generación de satélites militares de vigilancia, reconocimiento y observación terrestre en el que inicialmente participan Bélgica, Alemania, Grecia, Francia, Italia y España. A partir de 2015-2017 debería sustituir a los actuales sistemas Helios II (Francia) IATE:894718 , SARLUPE (Alemania) IATE:928531 , Cosmo-Skymed IATE:2210534 y Pléiades (Italia). Trabajará de manera sinérgica con el proyecto de Vigilancia Mundial del Medio Ambiente y la Seguridad IATE:919035 , de carácter civil. | Ref: Agencia Europea de Defensa: Nuevo proyecto de la AED de observación terrestre desde el espacio (5-3-2009, en inglés) http://www.eda.europa.eu/news/09-03-05/New_EDA_Project_on_Space-Based_Earth_Surveillance_System ; Agencia Europea de Defensa: comunicado de prensa de 5-3-2009 (en inglés) http://www.eda.europa.eu/WebUtils/downloadfile.aspx?fileid=498"
contraespionaje;El contraespionaje es el servicio de defensa de un país contra el espionaje de potencias extranjeras.;"Real Academia Española, <i>Diccionario de la Real Academia</i>, 23.ª ed., Espasa, Barcelona, 2014 <a href=""http://dle.rae.es/?w=contraespionaje"" target=""_blank"">http://dle.rae.es/?w=contraespionaje</a> [27.3.2018]";Variants: contraespionaje | Domains: INTERNATIONAL RELATIONS | Context: Servicio de defensa de un país contra el espionaje de potencias extranjeras. | Ref: Real Academia Española, Diccionario de la Real Academia , 23.ª ed., Espasa, Barcelona, 2014 http://dle.rae.es/?w=contraespionaje [27.3.2018]
bomba aérea de artillería masiva;La bomba aérea de artillería masiva es un arma convencional diseñada para generar una gran presión de aire, causando daños significativos. Se utiliza como herramienta militar para neutralizar o reducir la amenaza aérea y de misiles enemigos. Esta arma se caracteriza por su capacidad para generar una onda expansiva potente, provocando daños extensos a objetivos terrestres. Su uso está relacionado con la guerra antiaérea y la protección de aeronaves contra ataques con misiles. El sistema de defensa antimisiles es crucial para contrarrestar esta clase de amenazas, garantizando la seguridad de las operaciones aéreas.;"Consejo-ES, a partir de diversas fuentes. Véase, por ejemplo:<div>ExtremeTech &gt; Extreme &gt; <a href=""https://www.extremetech.com/extreme/247702-extremetech-explains-moab"" target=""_blank"">Extremetech explains: What is the MOAB?<time datetime=""21.4.2022""> (21.4.2022)</time></a> (en inglés).</div> | De Salazar, G.: <a href=""http://www.unisci.es/wp-content/uploads/2017/05/UNISCI11FULL.pdf"" target=""_blank"">«Las armas convencionales de destrucción masiva»<time datetime=""21.4.2022""> (21.4.2022)</time></a>, <i>UNISCI Discussion Papers</i>, n.º 11, mayo 2008, Universidad Complutense, Madrid, p. 115.";Variants: bomba aérea de artillería masiva | Domains: INTERNATIONAL RELATIONS | Context: Bomba guiada convencional desarrollada para el ejército de los Estados Unidos cuyo efecto letal lo provoca la enorme presión de aire que genera. | Ref: Consejo-ES, a partir de diversas fuentes. Véase, por ejemplo: ExtremeTech > Extreme > Extremetech explains: What is the MOAB? (21.4.2022) (en inglés). | De Salazar, G.: «Las armas convencionales de destrucción masiva» (21.4.2022) , UNISCI Discussion Papers , n.º 11, mayo 2008, Universidad Complutense, Madrid, p. 115.
traspaso del mando;El traspaso del mando se refiere al acto formal en el que las autoridades nacionales transfieren el control y la autoridad sobre sus fuerzas militares a un responsable de una operación multinacional, lo que implica la transmisión de la autoridad y responsabilidad para utilizar eficazmente los recursos disponibles y planificar el empleo de las fuerzas militares.;Consejo-ES;Variants: traspaso del mando | Domains: INTERNATIONAL RELATIONS | Context: En el contexto de actividades militares, acto mediante el cual las autoridades nacionales transfieren oficialmente el mando o control de sus fuerzas nacionales a un responsable de una operación multinacional. | Ref: Consejo-ES
amenaza híbrida;La amenaza híbrida se refiere a la probabilidad de que se produzca un ataque que combine acciones coordinadas, sincronizadas y asimétricas en el tiempo y en el espacio, contra vulnerabilidades sistémicas del enemigo, mediante un amplio conjunto de medios, incluyendo acciones militares tradicionales, ciberataques, operaciones de manipulación de la información o elementos de presión económica.;"Consejo-ES, a partir de: <div> - OTAN, NATO<i>Term</i>
silenciador;Accesorio para suprimir o disminuir el sonido típico de las armas de fuego durante el disparo.;<a href=""""http://www.matadoresairsoft.com/articulos/diccio3.htm"""" target=""""_blank"""">http://www.matadoresairsoft.com/articulos/diccio3.htm</a>""";"Variants: amenaza híbrida | Domains: INTERNATIONAL RELATIONS | Context: Probabilidad de que se produzca un ataque en el que se combinen acciones coordinadas, sincronizadas y asimétricas, en el tiempo y en el espacio, contra vulnerabilidades sistémicas del enemigo, a través de un amplio conjunto de medios, tales como acciones militares tradicionales, ciberataques, operaciones de manipulación de la información o elementos de presión económica. | Ref: Consejo-ES, a partir de: - OTAN, NATO Term silenciador;Accesorio para suprimir o disminuir el sonido típico de las armas de fuego durante el disparo.; http://www.matadoresairsoft.com/articulos/diccio3.htm """
Teniente;El teniente es un oficial militar que ocupa un rango intermedio entre el alférez y el capitán. Es un cargo de graduación dentro de las fuerzas armadas que se encuentra por encima del alférez pero por debajo del capitán. Este rango suele estar asociado con responsabilidades administrativas y de mando en unidades militares más pequeñas. El teniente generalmente tiene a su cargo un grupo de soldados o suboficiales y está bajo la supervisión directa de un oficial de mayor graduación. En algunos países, el teniente puede ser considerado como un oficial de transición entre la formación inicial y la promoción a oficiales superiores. La función principal del teniente es liderar y dirigir operaciones militares, tomar decisiones tácticas y mantener la disciplina dentro de su unidad. Su posición es fundamental en la cadena de mando militar y juega un papel crucial en la ejecución de las órdenes y políticas establecidas por sus superiores. En resumen, el teniente es un oficial clave en cualquier fuerza militar, responsable de aplicar las políticas y estrategias generales en el campo;Real Academia Española y;Variants: Teniente | Domains: INTERNATIONAL RELATIONS | Context: Oficial de graduación inmediatamente superior al alférez e inferior al capitán. | Ref: Real Academia Española y
