term;definition;source;info_semantica
carro de combate medio;"El término ""carro de combate medio"" se refiere a un tipo de vehículo blindado de orugas utilizado por los ejércitos de todo el mundo. Es un vehículo blindado de combate diseñado para proporcionar protección a sus ocupantes mientras realiza tareas de combate en terreno abierto. Estos vehículos están equipados con armamento pesado, como cañones automáticos o misiles antitanque, y pueden transportar hasta diez soldados. Los carros de combate medios son más pequeños y menos costosos que los carros de combate pesados, pero aún mantienen una gran capacidad de fuego y protección. Son utilizados principalmente para apoyar a las tropas de infantería en batallas de campo abierto y para atacar objetivos enemigos en áreas urbanas.";Arancel Aduanero Notex CCD 87.10;Variants: carro de combate medio | Domains: INTERNATIONAL RELATIONS | Context: vehículo blindado de orugas, provisto de diversas armas ofensivas montadas generalmente en una o varias torres giratorias | Ref: Arancel Aduanero Notex CCD 87.10
llamar a filas;La logística es la rama del arte militar que planifica y ejecuta las actividades necesarias para constituir y sostener las fuerzas, en los lugares adecuados y en los momentos oportunos, en orden al cumplimiento de la misión.;---;"Variants: llamar a filas | Domains: INTERNATIONAL RELATIONS | Context: ""Filas: Designación figurada del Ejército, de la prestación activa del servicio militar"". ""Llamar a filas: Reclutar. Movilizar."" | Ref: ---"
programa integrado de seguridad y protección químicas;La iniciativa de defensa estratégica (IDS) es un programa de investigación y desarrollo de armas antimisiles lanzadas desde el espacio exterior, propuesta por el presidente Ronald Reagan en marzo de 1983. La IDS se basaba en la idea de que los misiles balísticos intercontinentales (ICBMs) podrían ser derribados antes de que llegaran a sus blancos.;Consejo-ES;Variants: programa integrado de seguridad y protección químicas | Domains: INTERNATIONAL RELATIONS | Context: Programa de la OSCE [ IATE:884803 ] cuyo objetivo es mejorar la seguridad de la industria química en Ucrania. | Ref: Consejo-ES
planificación militar;La plataforma militar es un vehículo o instalación terrestre, naval, aérea o espacial que alberga equipos, tecnologías y sistemas para el desarrollo de una determinada función militar.;"Consejo ES, a partir de NATOTerm, voz 'planning/planification', <a href=""https://nso.nato.int/natoterm/content/nato/pages/home.html?lg=en"" target=""_blank"">https://nso.nato.int/natoterm/content/nato/pages/home.html?lg=en</a> [4.9.2018]";Variants: planificación militar | Domains: INTERNATIONAL RELATIONS | Context: En un contexto militar, proceso previo de decisión sobre el modo y el orden de aplicación de unas medidas para alcanzar un objetivo determinado. | Ref: Consejo ES, a partir de NATOTerm, voz 'planning/planification', https://nso.nato.int/natoterm/content/nato/pages/home.html?lg=en [4.9.2018]
Sistema Europeo de Aeronaves Pilotadas a Distancia de Altitud Media y Gran Autonomía;El Sistema Europeo de Aeronaves Pilotadas a Distancia de Altitud Media y Gran Autonomía (MALE RPAS) es un proyecto de la Cooperación Estructurada Permanente (CEP) tendente a crear una nueva generación de aviones pilotados a distancia de altitud media y gran autonomía que sean asequibles y ofrezcan a la Unión Europea (UE) independencia en este ámbito hasta el año 2025. El objetivo principal del proyecto es desarrollar un sistema de aeronaves pilotadas a distancia de altitud media y gran autonomía (MALE RPAS) que sea capaz de cumplir con los requisitos operativos de la UE y que pueda ser utilizado por las fuerzas armadas de la UE. El proyecto también tiene como objetivo desarrollar una infraestructura de producción y mantenimiento de MALE RPAS que sea capaz de satisfacer las necesidades de la UE.;"Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/european-medium-altitude-long-endurance-remotely-piloted-aircraft-systems-male-rpas-eurodrone/"" target=""_blank"">European Medium Altitude Long Endurance Remotely Piloted Aircraft Systems – MALE RPAS (Eurodrone)<time datetime=""30.7.2021""> (30.7.2021)</time></a>.";Variants: Sistema Europeo de Aeronaves Pilotadas a Distancia de Altitud Media y Gran Autonomía | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la Cooperación Estructurada Permanente (CEP) tendente a crear una nueva generación de aviones pilotados a distancia de altitud media y gran autonomía que sean asequibles y ofrezcan a la UE independencia en este ámbito de aquí a 2025. | Ref: Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects > European Medium Altitude Long Endurance Remotely Piloted Aircraft Systems – MALE RPAS (Eurodrone) (30.7.2021) .
sistema espacial multinacional de tratamiento de imágenes;Un sistema de defensa antimisiles es un sistema para proteger las aeronaves, en particular los helicópteros y aeronaves civiles de los ataques con misiles tierra-aire.;"Agencia Europea de Defensa: Nuevo proyecto de la AED de observación terrestre desde el espacio (5-3-2009, en inglés) <a href=""http://www.eda.europa.eu/news/09-03-05/New_EDA_Project_on_Space-Based_Earth_Surveillance_System"" target=""_blank"">http://www.eda.europa.eu/news/09-03-05/New_EDA_Project_on_Space-Based_Earth_Surveillance_System</a> ;<br>Agencia Europea de Defensa: comunicado de prensa de 5-3-2009 (en inglés) <a href=""http://www.eda.europa.eu/WebUtils/downloadfile.aspx?fileid=498"" target=""_blank"">http://www.eda.europa.eu/WebUtils/downloadfile.aspx?fileid=498</a>";"Variants: sistema espacial multinacional de tratamiento de imágenes | Domains: INTERNATIONAL RELATIONS | Context: Programa de la Agencia Europea de Defensa IATE:929753 relativo a la segunda generación de satélites militares de vigilancia, reconocimiento y observación terrestre en el que inicialmente participan Bélgica, Alemania, Grecia, Francia, Italia y España. A partir de 2015-2017 debería sustituir a los actuales sistemas Helios II (Francia) IATE:894718 , SARLUPE (Alemania) IATE:928531 , Cosmo-Skymed IATE:2210534 y Pléiades (Italia). Trabajará de manera sinérgica con el proyecto de Vigilancia Mundial del Medio Ambiente y la Seguridad IATE:919035 , de carácter civil. | Ref: Agencia Europea de Defensa: Nuevo proyecto de la AED de observación terrestre desde el espacio (5-3-2009, en inglés) http://www.eda.europa.eu/news/09-03-05/New_EDA_Project_on_Space-Based_Earth_Surveillance_System ; Agencia Europea de Defensa: comunicado de prensa de 5-3-2009 (en inglés) http://www.eda.europa.eu/WebUtils/downloadfile.aspx?fileid=498"
contraespionaje;Desprendimiento: Separación de una masa de hielo desde una pared de hielo, frente de hielo o témpano.;"Real Academia Española, <i>Diccionario de la Real Academia</i>, 23.ª ed., Espasa, Barcelona, 2014 <a href=""http://dle.rae.es/?w=contraespionaje"" target=""_blank"">http://dle.rae.es/?w=contraespionaje</a> [27.3.2018]";Variants: contraespionaje | Domains: INTERNATIONAL RELATIONS | Context: Servicio de defensa de un país contra el espionaje de potencias extranjeras. | Ref: Real Academia Española, Diccionario de la Real Academia , 23.ª ed., Espasa, Barcelona, 2014 http://dle.rae.es/?w=contraespionaje [27.3.2018]
bomba aérea de artillería masiva;Un misil balístico intercontin;"Consejo-ES, a partir de diversas fuentes. Véase, por ejemplo:<div>ExtremeTech &gt; Extreme &gt; <a href=""https://www.extremetech.com/extreme/247702-extremetech-explains-moab"" target=""_blank"">Extremetech explains: What is the MOAB?<time datetime=""21.4.2022""> (21.4.2022)</time></a> (en inglés).</div> | De Salazar, G.: <a href=""http://www.unisci.es/wp-content/uploads/2017/05/UNISCI11FULL.pdf"" target=""_blank"">«Las armas convencionales de destrucción masiva»<time datetime=""21.4.2022""> (21.4.2022)</time></a>, <i>UNISCI Discussion Papers</i>, n.º 11, mayo 2008, Universidad Complutense, Madrid, p. 115.";Variants: bomba aérea de artillería masiva | Domains: INTERNATIONAL RELATIONS | Context: Bomba guiada convencional desarrollada para el ejército de los Estados Unidos cuyo efecto letal lo provoca la enorme presión de aire que genera. | Ref: Consejo-ES, a partir de diversas fuentes. Véase, por ejemplo: ExtremeTech > Extreme > Extremetech explains: What is the MOAB? (21.4.2022) (en inglés). | De Salazar, G.: «Las armas convencionales de destrucción masiva» (21.4.2022) , UNISCI Discussion Papers , n.º 11, mayo 2008, Universidad Complutense, Madrid, p. 115.
traspaso del mando;En el contexto de actividades militares, acto mediante el cual las autoridades nacionales transfieren oficialmente el mando o control de sus fuerzas nacionales a un responsable de una operación multinacional.;Consejo-ES;Variants: traspaso del mando | Domains: INTERNATIONAL RELATIONS | Context: En el contexto de actividades militares, acto mediante el cual las autoridades nacionales transfieren oficialmente el mando o control de sus fuerzas nacionales a un responsable de una operación multinacional. | Ref: Consejo-ES
amenaza híbrida;Amenaza híbrida:;"Consejo-ES, a partir de: <div> - OTAN, NATO<i>Term</i>
silenciador;Accesorio para suprimir o disminuir el sonido típico de las armas de fuego durante el disparo.;<a href=""""http://www.matadoresairsoft.com/articulos/diccio3.htm"""" target=""""_blank"""">http://www.matadoresairsoft.com/articulos/diccio3.htm</a>""";"Variants: amenaza híbrida | Domains: INTERNATIONAL RELATIONS | Context: Probabilidad de que se produzca un ataque en el que se combinen acciones coordinadas, sincronizadas y asimétricas, en el tiempo y en el espacio, contra vulnerabilidades sistémicas del enemigo, a través de un amplio conjunto de medios, tales como acciones militares tradicionales, ciberataques, operaciones de manipulación de la información o elementos de presión económica. | Ref: Consejo-ES, a partir de: - OTAN, NATO Term silenciador;Accesorio para suprimir o disminuir el sonido típico de las armas de fuego durante el disparo.; http://www.matadoresairsoft.com/articulos/diccio3.htm """
Teniente;Un teniente es un oficial de graduación inmediatamente superior al alférez e inferior al capitán.;Real Academia Española y;Variants: Teniente | Domains: INTERNATIONAL RELATIONS | Context: Oficial de graduación inmediatamente superior al alférez e inferior al capitán. | Ref: Real Academia Española y
